Summary stop stats,,,,,,,,,,,,,,
Selected days,Selected days,01/04/2026 - 30/04/2026,,,,,,,,,,,,
Mean value,Mean value,Average,,,,,,,,,,,,
Columns,Columns,Some are hidden,,,,,,,,,,,,
,,,,,,,,,,,,,,
Stop,Stop,Planned stopping,Planned stopping,IN,IN,OUT,OUT,Frequency of passengers,Frequency of passengers,Occupancy,Occupancy,Occupancy,Occupancy,Delay
Stop,Stop,Planned stopping,Planned stopping,IN,IN,OUT,OUT,Frequency of passengers,Frequency of passengers,Arrival,Arrival,Departure,Departure,Delay
Ident.,Name,APC,All,Σ,Ø,Σ,Ø,Σ,Ø,Σ,Ø,Σ,Ø,Ø
487,Rigó utca,479,2719,1267,2.64509394572025,327,0.682672233820459,1594,3.32776617954071,4563,9.52609603340292,5531,11.5469728601253,0.00127314814814815
384,Malompark,447,1374,1056,2.36241610738255,425,0.950782997762864,1481,3.31319910514541,4462,9.9821029082774,5089,11.3847874720358,0.000960648148148148
458,Pallag,323,1201,368,1.13931888544892,699,2.1640866873065,1067,3.30340557275542,712,4.16374269005848,368,2.42105263157895,0.000625
139,Doberdó utca,831,3724,2038,2.45246690734055,706,0.849578820697954,2744,3.30204572803851,6986,13.4346153846154,8332,10.0264741275572,0.00108796296296296
646,Doberdó utca,294,1070,0,0,946,3.21768707482993,946,3.21768707482993,950,3.2312925170068,0,,0.00315972222222222
297,Klinikai Központ Kenézy Campus,718,2950,1812,2.52367688022284,497,0.692200557103064,2309,3.2158774373259,7770,10.8217270194986,9119,12.7005571030641,0.00145833333333333
827,Deufol Hungary Kft.,137,500,137,1,303,2.21167883211679,440,3.21167883211679,1777,12.970802919708,1611,11.7591240875912,0.00150462962962963
188,Füredi út,1281,6208,2089,1.63075722092116,2010,1.56908665105386,4099,3.19984387197502,11599,9.05464480874317,11645,9.09055425448868,0.00206018518518519
563,Tiborc utca,141,1117,433,3.0709219858156,15,0.106382978723404,448,3.17730496453901,215,1.52482269503546,647,4.5886524822695,0.00100694444444444
572,Tőzsér utca,409,1994,1235,3.01955990220049,62,0.15158924205379,1297,3.17114914425428,2471,6.04156479217604,3656,8.93887530562347,0.000914351851851852
228,Határ úti Ipari Park,151,660,464,3.07284768211921,14,0.0927152317880795,478,3.16556291390728,836,5.5364238410596,1286,8.51655629139073,0.000717592592592593
583,Vadliba utca,355,1465,1093,3.07887323943662,28,0.0788732394366197,1121,3.15774647887324,2888,8.13521126760564,3962,11.1605633802817,0.00111111111111111
